index,carat,depth,table,x,y,z,price,cutne,colorne,clarityne
32515,0.31,61.4,54.0,4.38,4.41,2.7,680,2,1,5
32516,1.51,62.1,55.0,7.33,7.38,4.57,13532,2,3,5
32517,1.2,62.4,56.0,6.78,6.74,4.22,6167,4,5,4
32518,1.05,61.0,58.0,6.6,6.55,4.01,7879,3,2,4
32519,1.07,62.3,56.0,6.51,6.53,4.06,6200,2,2,2
32520,2.07,62.2,56.0,8.2,8.16,5.09,11500,2,6,5
32521,0.78,63.0,60.0,5.88,5.82,3.66,1954,3,6,2
32522,0.52,61.3,56.0,5.18,5.2,3.18,1897,2,3,7
32523,0.33,60.6,58.0,4.45,4.49,2.71,675,4,1,5
32524,1.58,62.7,56.0,7.55,7.45,4.7,15721,2,1,5
32525,1.11,62.0,56.0,6.61,6.65,4.11,5010,4,4,2
32526,0.5,62.3,58.0,5.06,5.08,3.16,1153,4,3,2
32527,0.54,62.6,57.0,5.19,5.23,3.26,1801,2,3,7
32528,0.53,61.8,60.0,5.21,5.18,3.21,2099,3,1,2
32529,1.14,63.3,57.0,6.6,6.63,4.19,4615,4,4,3
32530,1.01,63.3,57.0,6.33,6.37,4.02,4692,1,1,2
32531,0.34,60.5,58.0,4.47,4.52,2.72,879,3,3,1
32532,1.01,61.9,58.0,6.39,6.34,3.94,4676,3,2,3
32533,0.9,62.1,56.0,6.15,6.19,3.83,5540,2,3,4
32534,0.52,59.9,57.0,5.21,5.28,3.14,2217,2,0,7
32535,1.6,62.2,59.0,7.42,7.46,4.63,7906,4,5,3
32536,1.18,55.9,64.0,7.15,7.01,3.95,4903,0,2,3
32537,0.32,61.0,61.0,4.41,4.38,2.68,828,3,2,5
32538,0.25,61.5,55.0,4.09,4.14,2.52,452,2,0,2
32539,0.9,62.6,62.0,6.13,6.04,3.81,3292,3,5,5
32540,2.22,62.9,59.0,8.24,8.2,5.17,15184,3,5,3
32541,0.7,62.7,57.0,5.63,5.67,3.54,2196,4,2,2
32542,0.33,60.9,56.0,4.48,4.45,2.72,631,2,0,3
32543,0.32,60.9,56.0,4.41,4.43,2.69,813,2,1,6
32544,0.73,61.8,59.0,5.8,5.73,3.56,2510,3,1,2
32545,0.3,62.7,54.0,4.29,4.32,2.7,470,2,2,2
32546,1.0,59.7,59.0,6.57,6.52,3.91,5139,3,4,5
32547,0.3,61.5,55.0,4.28,4.31,2.64,658,2,1,5
32548,2.01,61.9,57.0,8.13,7.96,4.98,13199,3,4,3
32549,0.61,61.8,56.0,5.43,5.48,3.37,2041,2,3,4
32550,0.37,61.3,57.0,4.64,4.6,2.83,833,2,3,5
32551,0.3,61.8,55.0,4.35,4.33,2.68,844,2,1,5
32552,0.5,61.7,58.0,5.06,5.12,3.14,1154,4,1,3
32553,0.3,62.0,55.0,4.28,4.3,2.66,545,2,3,2
32554,0.74,60.9,58.0,5.85,5.88,3.57,3495,2,3,7
32555,0.31,61.7,58.0,4.31,4.34,2.67,680,4,1,5
32556,1.97,61.1,58.0,8.05,8.11,4.94,14410,3,2,3
32557,0.51,59.3,57.0,5.25,5.31,3.13,2084,4,3,1
32558,1.01,63.7,60.0,6.3,6.35,4.03,4749,1,4,2
32559,0.31,61.2,55.0,4.46,4.36,2.7,942,2,0,5
32560,0.71,61.7,56.0,5.68,5.8,3.54,2913,4,0,2
32561,1.07,60.3,56.0,6.63,6.68,4.01,12545,2,0,7
32562,0.32,61.2,56.0,4.4,4.43,2.7,645,2,4,7
32563,0.71,61.7,59.0,5.71,5.67,3.51,2768,3,0,3
32564,1.01,61.9,62.0,6.45,6.37,3.97,4559,3,4,5
32565,0.34,63.9,56.0,4.43,4.4,2.82,536,1,2,3
32566,1.01,62.7,55.0,6.42,6.44,4.03,3793,4,6,3
32567,2.22,61.3,56.0,8.36,8.45,5.15,18363,2,5,5
32568,1.21,61.1,61.0,6.79,6.87,4.17,9656,4,2,4
32569,0.41,62.5,53.0,4.76,4.78,2.98,1068,2,3,6
32570,0.33,61.9,57.0,4.44,4.42,2.74,854,3,2,5
32571,2.01,61.5,60.0,8.09,8.01,4.95,17003,4,4,2
32572,1.19,59.4,56.0,6.95,7.0,4.14,15767,4,0,6
32573,0.63,59.2,57.0,5.56,5.66,3.32,2149,4,2,4
32574,0.7,61.2,57.0,5.7,5.74,3.5,3140,2,3,4
32575,1.16,60.8,65.0,6.78,6.75,4.11,4131,1,2,3
32576,0.7,63.3,55.0,5.61,5.67,3.57,2394,1,5,7
32577,1.06,60.1,59.0,6.58,6.67,3.98,4516,2,4,3
32578,0.64,60.7,59.0,5.51,5.59,3.37,1688,4,2,2
32579,1.16,62.0,56.0,6.73,6.76,4.18,5805,2,0,2
32580,1.01,56.9,61.0,6.65,6.6,3.77,4928,1,1,2
32581,1.55,60.7,59.0,7.46,7.5,4.54,11738,3,4,5
32582,0.92,62.1,54.0,6.26,6.23,3.88,5886,2,4,6
32583,1.13,61.6,54.0,6.72,6.74,4.15,5813,2,5,4
32584,0.53,60.1,60.0,5.21,5.28,3.15,1612,4,1,5
32585,0.74,62.3,55.0,5.77,5.82,3.61,2715,2,5,6
32586,0.33,62.4,56.0,4.43,4.41,2.76,743,2,1,2
32587,0.32,61.9,55.0,4.43,4.45,2.75,912,2,0,5
32588,1.52,59.9,60.0,7.39,7.47,4.45,16628,3,1,4
32589,0.4,64.7,58.0,4.63,4.67,3.01,813,0,1,5
32590,0.34,59.8,59.0,4.55,4.51,2.71,854,3,2,5
32591,0.56,60.4,56.0,5.36,5.33,3.23,2026,2,0,4
32592,0.72,62.0,57.0,5.73,5.76,3.56,2361,2,4,2
32593,0.37,61.6,56.0,4.61,4.65,2.85,1071,2,0,7
32594,0.9,60.7,59.0,6.26,6.19,3.78,3730,3,4,2
32595,0.41,62.0,56.0,4.77,4.81,2.97,1007,2,2,4
32596,1.01,62.3,59.0,6.34,6.37,3.96,4064,4,3,2
32597,0.32,61.6,55.0,4.43,4.46,2.74,898,2,1,4
32598,1.26,62.0,56.0,6.9,6.93,4.29,5301,2,6,2
32599,0.73,61.2,55.0,5.86,5.8,3.57,3880,2,2,1
32600,1.0,66.6,59.0,6.07,6.01,4.02,3136,0,1,3
32601,0.3,62.3,58.0,4.32,4.29,2.68,911,3,0,5
32602,0.32,62.0,55.0,4.41,4.36,2.72,576,2,1,3
32603,1.08,62.0,54.0,6.62,6.57,4.09,7548,2,1,5
32604,0.8,61.2,56.0,6.01,5.98,3.67,3793,2,2,4
32605,0.73,63.6,57.0,5.68,5.71,3.62,2548,4,0,2
32606,0.41,61.8,57.0,4.78,4.73,2.94,1107,2,2,5
32607,0.34,61.2,57.0,4.53,4.56,2.78,507,2,3,2
32608,0.72,60.1,58.0,5.8,5.84,3.5,2208,4,6,6
32609,1.5,61.7,54.0,7.36,7.4,4.55,13135,2,3,5
32610,2.01,63.6,57.0,7.95,7.87,5.03,16149,1,5,5
32611,0.3,61.3,56.0,4.35,4.33,2.66,776,2,4,7
32612,0.32,61.2,58.0,4.42,4.37,2.69,672,3,1,2
32613,2.04,58.8,60.0,8.42,8.32,4.92,14775,3,5,2
32614,2.17,62.3,60.0,8.33,8.2,5.15,13395,3,6,3
32615,2.13,62.2,55.0,8.2,8.27,5.12,18275,2,4,2
32616,1.0,66.1,62.0,6.1,6.03,4.01,3700,0,3,2
32617,0.25,60.7,60.0,4.11,4.09,2.49,740,3,1,6
32618,1.5,64.2,56.0,7.2,7.26,4.64,7161,1,4,3
32619,0.4,63.5,56.0,4.68,4.71,2.98,622,1,1,3
32620,1.23,67.4,56.0,6.76,6.56,4.49,3692,0,1,0
32621,0.79,63.3,56.3,5.85,5.88,3.71,3138,4,1,2
32622,1.2,63.5,57.0,6.76,6.66,4.26,8032,4,3,5
32623,0.41,61.7,55.0,4.77,4.8,2.95,1376,2,0,6
32624,0.32,62.0,53.0,4.42,4.45,2.75,466,2,5,5
32625,1.01,63.6,55.0,6.35,6.39,4.05,10993,4,1,6
32626,0.91,63.9,56.0,6.11,6.06,3.89,3058,1,2,3
32627,0.9,63.2,54.0,6.1,6.08,3.85,3382,4,5,5
32628,0.36,61.7,55.0,4.58,4.62,2.84,505,2,5,2
32629,1.55,62.0,58.0,7.44,7.39,4.6,11103,3,0,3
32630,1.04,62.2,58.0,6.49,6.4,4.01,6122,3,3,5
32631,1.0,58.4,60.0,6.55,6.61,3.84,7467,1,3,6
32632,0.4,62.9,58.0,4.67,4.71,2.95,982,4,2,4
32633,0.33,62.3,57.0,4.43,4.4,2.75,928,2,1,5
32634,0.9,62.4,60.0,6.07,6.11,3.8,4182,4,3,5
32635,0.72,60.7,57.0,5.78,5.81,3.51,2539,2,5,4
32636,0.42,62.4,57.0,4.81,4.78,2.99,898,2,0,3
32637,1.06,59.6,60.0,6.68,6.75,4.0,8219,4,1,4
32638,1.51,62.0,56.0,7.32,7.35,4.55,13234,2,3,5
32639,1.57,62.8,60.0,7.36,7.44,4.65,11605,4,4,4
32640,1.5,59.9,60.0,7.39,7.44,4.44,11088,3,4,4
32641,0.4,62.1,56.0,4.7,4.74,2.93,772,2,0,2
32642,0.53,60.3,57.0,5.21,5.24,3.15,1359,2,2,2
32643,0.72,61.8,56.0,5.72,5.74,3.54,3564,2,2,5
32644,0.71,61.4,56.0,5.7,5.74,3.51,3674,2,0,2
32645,0.3,63.0,56.0,4.28,4.23,2.68,776,3,4,7
32646,0.5,64.9,54.0,5.01,4.98,3.24,1094,0,4,2
32647,0.71,62.2,55.0,5.74,5.71,3.56,3136,2,0,4
32648,0.28,61.5,57.0,4.19,4.21,2.58,650,2,3,1
32649,0.7,61.1,55.0,5.75,5.78,3.52,5539,2,0,7
32650,0.41,61.6,57.0,4.76,4.78,2.94,827,2,5,7
32651,0.32,61.5,55.0,4.39,4.43,2.71,580,2,3,5
32652,0.91,63.8,59.0,5.99,5.96,3.82,3192,1,4,5
32653,0.5,62.2,57.0,5.11,5.05,3.16,1415,2,1,2
32654,2.01,58.8,60.0,8.27,8.19,4.84,16731,1,5,2
32655,1.04,59.0,57.0,6.65,6.6,3.91,3588,2,1,3
32656,1.22,58.5,61.0,6.94,7.0,4.08,5356,1,6,4
32657,0.32,61.8,55.0,4.43,4.4,2.73,900,2,1,5
32658,0.33,61.9,60.0,4.41,4.44,2.74,608,3,5,6
32659,0.27,61.3,57.0,4.15,4.18,2.55,682,4,1,6
32660,1.04,62.9,54.0,6.49,6.46,4.07,5626,2,2,2
32661,0.71,60.8,59.0,5.76,5.72,3.49,2686,3,3,4
32662,0.9,61.3,60.0,6.14,6.17,3.77,3841,4,3,2
32663,0.39,60.0,56.0,4.76,4.81,2.87,808,4,1,5
32664,0.33,65.7,54.0,4.37,4.3,2.85,693,0,2,7
32665,0.81,61.8,56.0,5.97,6.0,3.7,3422,2,5,4
32666,0.33,59.6,61.0,4.53,4.49,2.69,450,3,6,5
32667,0.34,59.8,57.0,4.54,4.59,2.73,725,4,0,4
32668,0.7,66.9,55.0,5.6,5.52,3.72,1001,0,3,0
32669,0.83,59.4,59.0,6.08,6.11,3.62,3276,4,4,5
32670,0.71,62.9,58.0,5.62,5.66,3.55,2246,4,4,2
32671,1.51,60.7,60.0,7.36,7.4,4.48,12437,3,3,5
32672,0.53,61.0,56.0,5.26,5.29,3.22,1659,2,0,5
32673,1.15,62.6,57.0,6.73,6.69,4.2,4347,3,5,3
32674,0.26,59.9,58.0,4.15,4.23,2.51,554,4,1,7
32675,0.35,61.9,55.0,4.51,4.53,2.8,706,2,3,4
32676,0.31,59.6,58.0,4.41,4.38,2.62,877,3,0,4
32677,0.51,62.4,57.0,5.1,5.13,3.19,1656,2,1,5
32678,0.42,61.5,58.0,4.8,4.83,2.96,756,4,0,2
32679,0.31,62.0,59.0,4.32,4.36,2.69,734,3,0,5
32680,0.58,63.1,57.0,5.29,5.33,3.35,1388,1,2,2
32681,0.25,62.1,58.0,4.03,4.06,2.51,575,4,1,7
32682,1.09,60.1,59.0,6.74,6.67,4.03,5306,3,5,5
32683,0.5,61.1,58.0,5.18,5.09,3.14,1683,3,0,5
32684,0.6,62.9,59.0,5.34,5.38,3.37,2085,4,1,5
32685,0.3,61.7,55.0,4.31,4.35,2.67,747,2,3,6
32686,0.43,61.3,56.0,4.85,4.88,2.98,890,4,1,4
32687,0.38,61.3,61.0,4.68,4.72,2.88,1159,1,0,6
32688,0.9,59.4,62.0,6.19,6.24,3.69,4381,4,0,2
32689,1.57,61.8,55.0,7.47,7.51,4.63,9416,2,4,2
32690,0.72,60.3,58.0,5.81,5.73,3.48,1667,3,6,3
32691,0.9,64.1,57.0,6.09,6.07,3.9,3084,1,1,3
32692,1.0,63.7,55.0,6.33,6.29,4.02,4200,1,4,2
32693,0.71,63.0,56.0,5.69,5.65,3.58,3245,2,0,5
32694,1.21,64.5,56.0,6.7,6.66,4.31,5041,0,4,5
32695,0.24,60.1,57.0,4.03,4.09,2.44,499,4,0,7
32696,0.71,61.3,56.0,5.75,5.77,3.53,3307,2,3,7
32697,0.41,61.8,55.0,4.76,4.78,2.95,1151,2,3,6
32698,0.41,60.4,59.0,4.8,4.75,2.88,775,3,1,2
32699,0.3,62.1,54.0,4.29,4.31,2.67,540,2,5,6
32700,0.82,62.6,55.0,5.94,5.98,3.73,3131,2,1,3
32701,0.4,62.8,57.0,4.72,4.68,2.95,1050,2,0,5
32702,0.33,63.6,53.0,4.43,4.4,2.81,557,1,5,2
32703,0.4,62.2,55.0,4.73,4.75,2.95,667,2,5,5
32704,0.35,61.2,60.0,4.5,4.55,2.77,798,4,4,6
32705,1.05,61.4,58.0,6.54,6.58,4.03,4042,4,4,3
32706,0.92,59.3,61.0,6.36,6.29,3.75,3864,3,2,3
32707,2.08,62.0,60.0,8.15,8.1,5.04,13437,3,2,3
32708,0.52,62.5,57.0,5.17,5.13,3.22,1707,2,2,4
32709,0.55,61.6,55.0,5.26,5.28,3.25,1986,4,1,4
32710,0.59,62.9,58.0,5.31,5.34,3.35,1621,4,0,2
32711,1.2,62.6,58.0,6.73,6.78,4.23,6098,4,1,2
32712,0.37,61.4,55.0,4.64,4.67,2.86,1003,2,0,5
32713,0.72,63.7,59.0,5.63,5.68,3.6,2277,1,4,2
32714,0.32,62.0,57.0,4.41,4.36,2.72,576,2,5,5
32715,0.5,56.3,65.0,5.24,5.21,2.94,1332,0,4,5
32716,1.01,64.0,59.0,6.28,6.34,4.04,3932,1,0,3
32717,1.51,61.7,60.0,7.27,7.31,4.5,9177,3,5,2
32718,0.58,61.1,63.0,5.41,5.33,3.28,1566,4,1,5
32719,0.31,62.9,58.0,4.27,4.31,2.7,707,4,3,7
32720,0.92,62.4,58.0,6.19,6.22,3.87,3624,3,4,2
32721,1.01,61.3,57.0,6.44,6.47,3.96,7465,2,2,4
32722,2.23,62.1,59.0,8.29,8.33,5.16,13069,3,6,2
32723,0.5,64.5,62.3,4.92,4.93,3.17,1678,1,2,7
32724,0.9,62.6,58.0,6.14,6.17,3.85,3447,4,5,4
32725,1.28,60.9,58.0,7.09,7.01,4.29,9505,3,3,4
32726,1.2,61.7,56.0,6.84,6.77,4.2,5766,2,3,4
32727,1.35,60.5,62.0,7.16,7.11,4.32,6093,3,4,5
32728,1.21,61.7,60.0,6.82,6.85,4.22,5431,3,6,7
32729,1.52,62.6,58.0,7.32,7.34,4.59,9541,2,6,7
32730,0.26,61.8,55.7,4.08,4.1,2.53,478,2,4,7
32731,0.5,62.6,59.0,5.03,5.06,3.16,1738,4,2,4
32732,1.0,63.2,57.0,6.36,6.39,4.03,5299,1,1,2
32733,1.0,63.7,61.0,6.27,6.32,4.01,3819,1,1,3
32734,0.34,62.5,54.0,4.49,4.54,2.82,537,2,4,5
32735,0.9,61.3,59.0,6.18,6.12,3.77,7711,3,0,6
32736,0.76,62.3,55.0,5.83,5.89,3.65,2489,2,3,3
32737,0.42,62.9,56.0,4.8,4.77,3.01,898,2,1,3
32738,0.41,63.2,59.0,4.72,4.68,2.97,969,4,2,2
32739,0.43,62.0,56.0,4.87,4.84,3.01,1580,2,2,1
32740,1.58,61.4,60.0,7.49,7.44,4.58,10608,4,4,5
32741,0.74,62.2,57.0,5.78,5.82,3.61,2690,2,0,3
32742,0.98,61.8,66.0,6.38,6.27,3.91,3622,0,2,2
32743,0.71,61.8,55.0,5.74,5.76,3.55,3516,2,2,5
32744,2.03,59.3,60.0,8.36,8.28,4.93,14588,3,6,4
32745,1.0,62.3,58.0,6.39,6.3,3.95,6290,3,3,4
32746,1.18,62.0,57.0,6.82,6.77,4.21,7560,2,2,5
32747,1.05,58.6,60.0,6.73,6.66,3.92,5821,3,0,2
32748,0.7,58.7,64.0,5.77,5.78,3.39,2573,1,2,2
32749,1.35,62.3,57.0,7.06,7.12,4.42,7549,4,4,5
32750,0.76,59.3,59.0,5.97,5.93,3.53,2287,3,2,3
32751,0.7,60.8,61.0,5.72,5.76,3.49,2360,4,5,5
32752,0.31,62.4,53.0,4.33,4.35,2.71,571,2,0,2
32753,1.01,61.8,56.0,6.43,6.38,3.96,4257,3,2,3
32754,1.51,65.3,62.0,7.16,7.09,4.65,8869,0,1,2
32755,0.33,61.7,54.0,4.48,4.47,2.76,1114,2,3,6
32756,1.23,61.7,57.0,6.87,6.8,4.22,5763,2,6,5
32757,0.32,61.3,56.0,4.4,4.44,2.71,905,2,3,1
32758,0.9,62.0,62.0,6.13,6.03,3.77,3679,3,4,2
32759,0.7,62.8,61.0,5.61,5.57,3.51,2348,3,0,3
32760,0.42,63.1,56.0,4.8,4.74,3.01,838,4,0,3
32761,0.31,59.3,60.0,4.41,4.39,2.61,802,3,2,5
32762,1.54,60.1,61.0,7.41,7.46,4.47,7589,4,5,3
32763,0.51,61.3,54.0,5.13,5.18,3.16,1438,4,1,2
32764,0.3,62.9,58.0,4.27,4.32,2.7,605,4,3,4
32765,0.37,62.5,53.0,4.6,4.61,2.88,668,2,3,5
32766,0.44,60.3,58.0,4.9,4.92,2.96,987,4,1,5
32767,1.52,63.3,58.0,7.31,7.25,4.61,10214,4,1,3
32768,0.5,57.9,62.0,5.18,5.21,3.01,1145,1,2,2
32769,0.27,61.8,59.0,4.18,4.14,2.57,752,3,1,7
32770,1.5,64.2,56.0,7.25,7.14,4.62,7207,1,5,2
32771,0.43,61.5,56.0,4.85,4.87,2.99,1207,2,3,6
32772,1.03,62.5,56.0,6.46,6.53,4.06,9254,2,2,7
32773,0.5,61.9,64.3,5.01,5.03,3.11,1362,1,4,7
32774,0.52,62.0,55.0,5.16,5.2,3.21,2168,2,2,7
32775,0.8,63.4,56.0,5.88,5.92,3.74,3273,1,1,5
32776,0.25,62.9,59.0,3.99,4.02,2.52,576,4,1,6
32777,0.79,62.0,56.0,5.91,5.93,3.67,2967,2,4,5
32778,1.0,62.4,59.0,6.35,6.4,3.98,4936,1,1,2
32779,0.31,62.1,58.0,4.33,4.37,2.7,544,3,5,7
32780,0.7,61.1,61.0,5.65,5.7,3.47,2443,1,5,4
32781,1.09,61.4,56.0,6.61,6.64,4.07,6970,2,4,2
32782,0.73,61.9,56.0,5.76,5.81,3.58,3255,2,0,5
32783,1.0,60.7,61.0,6.5,6.41,3.92,3685,3,6,5
32784,0.52,62.0,57.0,5.15,5.19,3.2,1794,4,3,7
32785,0.7,61.8,60.0,5.61,5.65,3.48,2224,4,1,3
32786,0.9,61.5,57.0,6.17,6.23,3.81,3644,2,4,2
32787,0.31,62.4,56.0,4.35,4.31,2.7,907,2,3,7
32788,0.9,63.9,55.0,6.15,6.12,3.92,3453,1,2,3
32789,0.51,62.5,59.0,5.05,5.1,3.17,1438,4,3,5
32790,0.55,61.1,57.0,5.26,5.31,3.23,2383,2,3,1
32791,0.3,61.7,59.0,4.28,4.25,2.63,911,3,0,5
32792,0.32,62.6,58.0,4.4,4.38,2.75,648,3,5,4
32793,0.34,61.2,58.0,4.49,4.47,2.74,803,3,0,2
32794,0.91,62.7,59.0,6.17,6.21,3.88,3848,3,0,3
32795,1.5,63.5,59.0,7.16,7.08,4.52,8081,4,5,2
32796,0.52,61.7,57.0,5.1,5.17,3.17,1576,2,1,5
32797,1.6,61.9,57.0,7.51,7.48,4.64,8530,2,5,3
32798,0.59,62.0,55.0,5.4,5.37,3.34,1789,2,1,2
32799,0.43,60.2,60.0,4.89,4.94,2.96,792,3,1,2
32800,1.02,60.4,58.0,6.52,6.56,3.95,3927,4,5,2
32801,0.74,62.8,58.0,5.73,5.76,3.61,3323,4,1,5
32802,1.02,62.9,55.0,6.47,6.41,4.05,5484,3,2,2
32803,0.85,61.9,55.0,6.07,6.14,3.78,3821,2,0,5
32804,1.27,62.6,57.0,6.92,6.88,4.32,6401,2,5,5
32805,1.75,62.9,57.0,7.71,7.59,4.81,11113,2,2,3
32806,1.04,62.6,58.0,6.49,6.42,4.04,4455,3,3,3
32807,1.19,63.7,57.0,6.73,6.69,4.28,5331,2,5,2
32808,0.41,62.1,55.0,4.78,4.75,2.96,1153,2,1,4
32809,0.39,61.6,56.0,4.69,4.73,2.9,1201,2,3,1
32810,0.56,61.0,57.0,5.35,5.28,3.24,2066,2,0,5
32811,0.7,61.2,61.0,5.71,5.79,3.52,3536,1,2,6
32812,0.32,58.8,59.0,4.49,4.52,2.65,646,4,0,5
32813,1.01,61.0,60.0,6.44,6.48,3.94,4121,4,2,3
32814,0.3,62.1,54.0,4.32,4.35,2.69,401,2,1,3
32815,2.01,60.8,58.0,8.19,8.13,4.96,12048,3,6,3
32816,0.3,59.0,59.0,4.4,4.42,2.6,729,4,0,7
32817,1.09,62.1,56.0,6.59,6.66,4.12,4586,2,3,3
32818,0.41,63.3,56.0,4.69,4.73,2.98,638,1,1,3
32819,1.31,64.3,59.0,6.87,6.84,4.41,6573,2,5,4
32820,0.32,61.8,60.0,4.41,4.36,2.71,1008,3,2,7
32821,1.05,62.4,57.0,6.49,6.52,4.06,5128,2,4,2
32822,0.52,62.6,57.0,5.09,5.17,3.21,1689,2,1,5
32823,1.17,63.8,58.0,6.57,6.73,4.24,4826,1,4,3
32824,1.53,63.5,58.0,7.35,7.29,4.65,11406,4,1,2
32825,1.51,63.0,55.0,7.29,7.24,4.58,14414,2,2,5
32826,0.58,61.8,56.0,5.35,5.36,3.31,2133,2,3,7
32827,1.01,63.2,58.0,6.38,6.34,4.02,6618,4,3,4
32828,0.71,63.5,56.0,5.67,5.63,3.59,2368,4,3,4
32829,1.0,62.0,56.0,6.42,6.36,3.96,6261,2,1,5
32830,0.37,60.5,56.0,4.66,4.7,2.83,926,2,3,1
32831,0.3,61.7,53.0,4.33,4.36,2.68,850,2,3,1
32832,0.55,61.8,55.0,5.28,5.32,3.27,1374,2,5,5
32833,0.31,60.1,56.0,4.43,4.46,2.67,777,2,0,7
32834,0.7,63.9,57.0,5.55,5.66,3.58,3173,4,1,2
32835,0.76,61.5,56.0,5.89,5.92,3.63,3249,2,1,5
32836,1.01,60.7,62.0,6.43,6.49,3.92,4436,1,1,3
32837,1.2,62.6,58.0,6.74,6.71,4.21,5376,2,5,2
32838,0.24,62.9,59.0,3.95,3.97,2.49,492,4,0,7
32839,0.4,63.1,58.0,4.66,4.69,2.95,687,1,2,2
32840,1.05,62.1,56.0,6.54,6.59,4.08,7955,2,2,4
32841,0.9,62.1,59.0,6.15,6.09,3.8,4252,3,3,5
32842,1.03,59.6,61.0,6.62,6.57,3.93,6974,3,0,4
32843,0.33,62.0,59.0,4.36,4.42,2.72,666,4,3,4
32844,0.59,60.9,57.0,5.42,5.48,3.32,2352,2,0,5
32845,0.9,63.0,55.0,6.1,6.16,3.86,3162,4,4,3
32846,0.32,61.5,60.0,4.42,4.4,2.71,720,3,3,5
32847,0.31,61.7,59.0,4.39,4.36,2.7,558,3,4,2
32848,0.38,63.4,55.0,4.67,4.63,2.95,1117,4,0,5
32849,0.44,62.2,60.0,4.79,4.86,3.0,810,4,1,2
32850,1.11,61.6,56.0,6.64,6.67,4.1,7917,2,3,4
32851,0.72,64.0,59.0,5.59,5.63,3.59,1969,1,3,2
32852,0.23,61.9,57.0,3.93,3.96,2.44,530,2,2,7
32853,0.46,56.5,61.0,5.11,5.05,2.87,1109,1,2,4
32854,1.03,60.3,55.0,6.62,6.57,3.98,5837,2,1,2
32855,0.78,62.1,56.0,5.88,5.9,3.66,3581,2,4,7
32856,0.82,63.4,55.0,5.96,5.93,3.77,2232,4,3,3
32857,0.7,62.6,56.0,5.65,5.69,3.55,2058,4,3,3
32858,0.73,60.6,58.0,5.78,5.84,3.52,2496,3,5,7
32859,0.7,60.0,59.0,5.75,5.81,3.47,5027,3,0,1
32860,0.34,63.5,55.0,4.47,4.44,2.83,714,4,1,2
32861,0.25,62.9,55.0,4.04,4.06,2.55,633,4,2,6
32862,1.1,60.4,57.0,6.7,6.77,4.07,8724,4,3,6
32863,0.72,62.1,59.0,5.66,5.73,3.54,2015,4,3,3
32864,2.01,62.7,60.0,7.94,8.03,5.01,14768,4,4,3
32865,1.01,60.3,57.0,6.51,6.53,3.93,5231,2,5,4
32866,0.23,61.2,60.0,3.92,3.96,2.41,505,4,1,7
32867,0.91,61.1,58.0,6.2,6.28,3.81,5145,4,1,5
32868,0.34,61.4,56.0,4.5,4.53,2.77,974,2,3,1
32869,1.5,62.4,54.1,7.3,7.35,4.57,9730,2,5,5
32870,0.32,61.4,58.0,4.37,4.42,2.7,730,3,4,6
32871,0.71,60.6,58.0,5.77,5.72,3.48,2363,3,2,3
32872,1.5,61.2,61.0,7.34,7.29,4.48,12308,3,3,5
32873,0.3,62.9,57.0,4.26,4.3,2.69,789,4,3,6
32874,1.0,65.2,54.0,6.3,6.22,4.08,2912,0,4,3
32875,1.51,62.5,58.0,7.27,7.23,4.53,13811,3,3,4
32876,0.76,62.7,58.0,5.83,5.78,3.64,2631,3,2,2
32877,1.01,57.9,57.0,6.53,6.57,3.79,5144,0,2,2
32878,1.02,62.8,56.0,6.42,6.38,4.02,3980,4,5,3
32879,0.7,61.3,58.0,5.71,5.74,3.51,2155,3,4,2
32880,0.53,63.0,54.0,5.18,5.14,3.25,1273,2,3,2
32881,0.53,62.6,55.0,5.17,5.22,3.25,1359,2,2,2
32882,1.57,62.6,58.0,7.38,7.41,4.63,8228,2,5,3
32883,0.32,60.1,60.0,4.47,4.42,2.67,720,3,1,2
32884,1.5,64.0,56.0,7.21,7.16,4.6,5914,1,6,2
32885,0.53,61.8,56.0,5.2,5.22,3.22,1812,2,2,4
32886,1.5,62.3,58.0,7.33,7.27,4.55,10618,3,3,2
32887,1.5,60.7,61.0,7.33,7.36,4.46,8580,4,3,3
32888,0.71,62.0,56.0,5.72,5.75,3.55,3304,2,1,5
32889,1.1,61.1,57.0,6.65,6.71,4.08,6987,4,2,5
32890,1.0,63.9,56.0,6.32,6.27,4.02,3634,1,0,3
32891,1.02,62.5,57.0,6.36,6.41,3.99,6816,4,1,5
32892,1.01,61.8,59.0,6.45,6.4,3.97,5946,3,3,5
32893,0.31,62.3,54.0,4.37,4.4,2.73,687,2,4,6
32894,2.02,61.6,58.0,8.14,8.1,5.0,12431,3,6,2
32895,1.0,62.3,58.0,6.33,6.38,3.96,3080,4,1,0
32896,0.32,61.7,55.0,4.42,4.36,2.71,900,2,1,5
32897,0.52,61.1,56.0,5.21,5.24,3.19,1591,4,2,5
32898,1.03,63.0,57.0,6.4,6.42,4.04,4315,4,3,3
32899,0.51,61.9,62.0,5.12,5.09,3.16,1812,3,0,5
32900,1.5,58.5,59.0,7.45,7.49,4.37,11554,1,1,2
32901,0.56,60.5,55.0,5.33,5.39,3.24,1406,2,5,4
32902,0.71,64.2,58.0,5.62,5.59,3.6,2623,1,3,5
32903,0.36,62.2,53.0,4.57,4.59,2.85,626,2,0,2
32904,0.38,62.2,54.0,4.64,4.69,2.9,1212,2,2,1
